text,true_label,pred_label,probability
cant hoe fixmylife,1,1,0.9997780507952252
jobbe pandaenchilada youre bitch carlton youre lucky father judge,1,1,0.948020573401112
worldseriesgame hunter penny annoying red sox player shave fool take vyvanseyankees,0,0,0.08673655275888581
mecausemrae lot male need dress real men halloween since yall acting like bitch year,1,1,0.8530646425269025
willstreakk tycff according place kitchen excuse take trash,0,0,0.07582342045284039
munromolly one care bitch,1,1,0.9987425815878249
thats duck face thats result walking pole tweeting youre retard,1,1,0.8474349037719614
shmalec chad reed fag he th kinda guy,1,1,0.7866321862505072
elchavaloko pinche panamonos negro dan asco,0,0,0.4293194243624781
pussy dont come head dont want,1,1,0.9271129803327457
rt tierrraaaaa sex bitch want neck bitch,1,1,0.998459598609855
rt devineleven hey slim thats girlfriend screaming trunk didnt slit throat tied see aint like,1,1,0.6770668579640929
rt anastaciacole like asian struggle squinty eye every picture,0,0,0.19885382976461896
im sorry called gaptoothed bitch fault youre gaptoothed,1,1,0.9520210509574026
preparing called nigger night mean play cod night advancedwarfaredayzero,1,1,0.58820718727315
grown time turned wit grandma nigguh,1,1,0.8287656137875976
shitballshonkey try bitch boy,1,1,0.9818882854922478
eddiehayden lol yeah bro good choice bitch love foreign whip personal decision,1,1,0.9061648716649979
hoe keep callin aint pickin,1,1,0.9425057194757983
let hoe stopping,1,1,0.9790428643133849
rt rhythmixx weyheymariam jaymcnuggets thats drive bitch httptcodrkctxtq,1,1,0.9826945157398131
rem funnypicsdepot davethebrave bitch as voice head haha,1,1,0.9144519047341833
rt xbrandi real bitch suck dick,1,1,0.9928560535968499
bag bag thats bag money trash bag black filled money,0,0,0.09061090054558327
never let another bitch say change action towards,1,1,0.910225729821242
rt arie dont bitch someone bitch,1,1,0.9993943647351106
rt prayingforhead sex bitch want deck bitch yugioh,1,1,0.9886637931479825
evan williams wit find bitch minaj httptcovrtgdtnxc,1,1,0.9492015620928408
bixxhmakemerich u ask every bitch gayor bi,1,1,0.9795156916521254
bitch really ask badge building going floor white people dont change,1,1,0.9283558098048222
gillisseth bryce bitch,1,1,0.9999999999997478
anncoulter still calling obama community organizer syria well still cunt well,1,1,0.7458822223759991
ilovemytroops senatortimscott see feel betrayed racism come shocked didnt call uncle tom bitter loser,0,0,0.3813693327767527
yall pussy swur,1,1,0.9863260009152578
bitch kid retarded,1,1,0.9997850140230623
rt folllowesteban think clip thunder wouldve gave heat good wellthe east trash,0,0,0.1364819135061317
horsepowerwill naw nigga got yo bitch tip toeing wooden floor,1,1,0.9877042772503939
yankee dont need tanaka beltran big name player believe,0,0,0.10060842698024094
hold bitch im pray imma grab bible,1,1,0.9325059758813956
fuckin wit young niggah,1,1,0.9814421734712875
lexipost typical ghetto girll,1,0,0.10785699449202449
rt wheneminemsaid eminem said call faggot cause hate pussy httptcoemkbosgqd,1,1,0.9998973765188913
seven digit nigga two comma hoe,1,1,0.9998160394991821
didnt wanna see hoe as picture anyways take care fuckin kid,1,1,0.9556653038935317
adrianknowsu ghetto name,0,0,0.13257249279528846
yo bitch like get cute go movie mane bitch like get fine go gun range,1,1,0.9966761040518506
bitch almost lost life,1,1,0.9873707573329968
shanniganssss emagsy save best material wmhs game ya know jus rain hell upon bitch get way today,1,1,0.9558282397387363
honeysuckletav well canonically play troll equivalent pokemon throw new fairy type,0,0,0.10400298234209426
rt mitchellrosee annoying ppl follow unfollow like bitch trying considerate,1,1,0.9619598492257615
one niggah grab aux cord start playen weak as music httptcokodydgpgja,1,1,0.752800634349696
realliampayne pussy httptcottzsxbts,1,1,0.9999980982180846
bitch took damn eye like contact,1,1,0.9804108566768501
rt deolacola dont make rampb like anymore dude used make feel good busting wide open call hoe,1,1,0.8461241231481548
always good sesh wit niggah blakk,1,1,0.9828921717911
release nude cunt sickgirl httptconnodizrl,1,1,0.6707639435014608
dustincarter bitch dea as sleep,1,1,0.9977407134181528
tweeting tabletballer bitch,1,1,0.9941260559342243
dont worry bitch use fuck wit,1,1,0.993445456658937
rt mickieemoscoto really bitch lmfao httptcooclexcsgsp,1,1,0.9466819003648752
one room full bad bitch lmao cant believe im kicking main myspace,1,1,0.9681572049767793
rt muricafuckyea city bitch starbucks uggboots jellydoughnuts httpstcovvithpt,1,1,0.9211042048124332
rt urkindofbrand dawg rt sbabylife ever fuck bitch start cry confused shit,1,1,0.9973963574068825
brady heard yall say washed washing league hoe as nigga,1,1,0.9531443556501598
niccas real fa street rip ike free nwax httptcoadyvzkm,1,1,0.7028887808969997
bitch nigga still gona bitch nigga,1,1,0.9998488865754357
bunch hurt nigga amp bitch ig timeline tonight muhfuckas lame hell b,1,1,0.9790033622704224
nigga amp bitch dating ugly nigga amp hoe kuz trust em cheat w elite hoe amp nigga,1,1,0.9989015221333378
haahaa dumb bitch,1,1,0.998195375203971
rt arbogucci brandon phelps hoe as nigga wen see ima smack like da lil bitch,1,1,0.9982148854938027
god damn zebra every virginia possession whistle blow geeze,0,0,0.3443979794614647
rt killsheredon cant handle liquor bitch cant handle,1,1,0.7845168345201246
rt stevestfler bitch as chick flick ever sad movie httptcohautioav,1,1,0.8897912670429365
gerfingerpoken job u prez protect u throw trashebola er cost daniel money amp life dog,0,0,0.2132241840534807
medaoriginbitch one friend greet insult morbidmermaid evanbecker nigger,1,1,0.6637963321237296
sharing hoe know though least hope lmao,1,1,0.8490529504912557
rt youlovelena rolltide wtf rt ambitiousrome sharae peed bitch httpstcowejgikgim ill cut shit,1,1,0.9997416787797574
jrise longlivetylerd fag,1,1,0.9893283601193007
rt omgitsjudiee cant date youre going little bitch everything,1,1,0.9833372289369914
st game fall finna kill hoe,1,1,0.8791668315515484
nigga cry get hit high cry get hit low nfl full pussy,1,1,0.9536809428051211
truth rt notashley david charlie brown scandal,0,0,0.03623536805994798
coleycee lilaerii yhanaaaa dthang lmfaoooo bitch dont start okay bitch,1,1,0.989540485179232
roll weed bitch shake as hoe,1,1,0.9989258935090806
aint bitch one people get excited hearing sends shortest closedended thing ever ugh let,1,1,0.9342131473606066
njsole sole sauce get sol icy httptcoklkbdibkh,0,0,0.03088102451004089
fixupmayte therealyoungzel divamonroeuhoe im destroying bitch dawg,1,1,0.9467911257198722
shantaughther catfish hoe thinkin slick nigga catching,1,1,0.9675307794857457
paramnster twitter bird shaped pancake would start,0,0,0.09275623168415247
rt tarikusalim id get girlfriend hoe tho lmaoo,1,1,0.9529461672631809
bitch aint bout debate ya funky as either,1,1,0.9729113720793969
id shut fuck ill wide batter boy ever go haha im cunt wit cani shit stop,1,1,0.9990311090753045
rt wonkasm rip hoe dying attention,1,1,0.8669533588461265
min bitch drop,1,1,0.955097997119894
bretvondehl comlowery beat bitch seriouslywhat bitch,1,1,0.9998374824869634
mchastain theworldstories fucked bitch,1,1,0.995736060691008
glodupshawdy manonthemoon tonydennis lilthickgawdess childishcudl ninathegoat yungrape basic bitch comeback expected,1,1,0.992892714585728
jasminepore dressed cat halloween basic pussy,1,1,0.8204050492142172
iskypeyourmomz trapgodsss really thuggin wtf look like hanging around lil chipotle jamba juice as bitch like,1,1,0.9768922623609396
messin broke niggahs gon broke niggah,1,1,0.8721162159336091
left last bitch along aint need stressing,1,1,0.9509651806858933
ima even pretty julisa work magic bitch lol keep stalking ig see perfect want braid hard pick,1,1,0.9194268623154567
bad bitch thing like,1,1,0.9713790115454121
fell love wit side bitch crazy thing wasnt even bitch,1,1,0.9939705098763805
rt basedlordjesus try crucify tweakin hoe httptcozoyzpceh,1,1,0.8639414456892817
dminion kinda screwed guinea pig experimenting taste instead got interesting result,0,0,0.11761478176773399
rt slimblanco ysdrillary bitch corny sooooooo corny,1,1,0.8146151093071787
rt queen rather girl clingy hoe,1,1,0.9756551404352507
draketakecare dont listen talk maybe youll listen walk bitch still wont listen,1,1,0.8860355294621725
rt ashlynnfullmer beach bitch tonydecola httptcoueqoeylafp,1,1,0.9898554519238851
cant tell last time seen niggaz fight see bitch fight video daily,1,1,0.8976200711694762
rt iamsashaa stblocjeremiah corny as hoe always got name mouth,1,1,0.9437304218530086
negrorayrice fuckthemallcops ill continue dis later ill back bitch,1,1,0.8924598009668085
pictured angus running side fob sharana every day afghanistan returnto httptcozjmkwef,0,0,0.054598592323686614
collegefession bitch,1,1,0.9852068721334059
rt liveitupjersey sleepinggiant badboysix thats call bitch block fuck someone stay fight hit,1,1,0.9945572453001718
amp elizabeth bitch,1,1,0.99996927708337
cant sleep ima watch spongebob eat cracker peanut butter,0,0,0.289687449999243
evanbecker triggaplease morbidmermaid zooyorkinit shayisdabomb rainbowblake shes nigger,1,1,0.7664281585046756
u bad nigga really play nice get pussy as gone,1,1,0.986888932840138
awkward moment igotdrunkand youre still ugly hoe,1,1,0.9033833974826532
real shit bitch want grape something thats different,1,1,0.9908219918387265
auroramwj marylmcaffry bbanimals mutation genealogy convoluted basically zebra gene currieries slaughteredextinction,0,0,0.05380358533531563
broke bitch like oh got monnneyyy,1,1,0.9824524891330715
rt hollisbiggs based starbucks drink choice admit fact basic bitch,1,1,0.8394299473332686
cant fuck around wit young nigga cause acting like hoe,1,1,0.9977968516573391
new pussy aint always better,1,1,0.9515363300021044
db dora amp table manner shes eating like sloppy hoe,1,1,0.926450123995733
abrown frogger best game ever cuz suck flappy bird,0,0,0.057023289516653135
codysmith true miss yall man yall brother mikey starting chink lmfao,1,1,0.761926705652757
truesmokeryfb im coolin know ole shit different day nig,1,1,0.9732116905026923
robertgbeckel know good hohos andreatantaros answer havent given hohos whoa thefive,0,0,0.13748006498286722
billieboymitch vsamone man bouta text bitch ever told lmao,1,1,0.9056477881749947
checkmylingo kingpinterror ima get every time throw trash away really belongs httptcodrgbekvzun,0,0,0.26867914944523985
almost quit today fucked false promise get work harder thats hoe shit,1,1,0.965661681916736
malachic apparently little pussy cant converse nevermind fight ive blocked oh well youth get frustrated easy,1,1,0.954967615168776
rt ivansplash gotta talk shit another nigga get pussy weaaak,1,1,0.9981173022845852
alicia go actually surprised hard rt vicefly n crib listen nig geazydont dis homie,1,1,0.7221745380520129
charles charge movie shia lebouf charlie ryan gosling buddy whynot,0,0,0.027056250725506024
money bitch even though love lady,1,1,0.8855033919520648
rt kashstackz nude safe sends nude call homie aye hoe send trash as nude yu,1,0,0.37341390723386253
fuckin bird httptcoqkjvkiz,1,0,0.13142558970999377
im trying take word bitch outta vocabulary hardest shit ever,1,1,0.9963667586496227
brishackelford bellaangeletti sorry dyslexia bitch,1,1,0.9987419299452426
hate txtn niggah man lol yrkillem,1,1,0.9888701269038361
dude shoot jiz bitch eye silence lamb,1,1,0.9051631460685308
chick got man edge nigga got hoe diploma damn,1,1,0.9919073820965191
give away pussy like loose change,1,1,0.9242959571165197
rt youngthrillr hoe aint loyal,1,1,0.9904304416451833
ravingrave thekevshow eeegggiiiaaap thats kevin hoe,1,1,0.9687104453323887
strangleme look like lesssquintyeyed mikelreparaz hmm,0,0,0.2950380914309538
rt stevestfler hoe favorite line dont judge dont know yeah lot dick,1,1,0.9427212311037997
rt neomd bizarre sport week cle brown win game felt like lossfailed exbrowns qbs duel cavs lose ho,0,0,0.1531412471509023
rt legiqn write bar side hoe money know real,1,1,0.9583723925576595
want come buy aint mufuckin fronting nowadays niccas playing game hunned fenkellpayroll loud,1,1,0.7831567913388537
bring hoe twitter nigga got magical power rt thisisyoungdj djzeeti,1,1,0.946575188021839
rocss ballhawkcarter nah son ca go half girl bitch wanting spend fake hair,1,1,0.9333991945666559
rt intelwire significant number u tweet american flipping bird uk much,0,0,0.0599555484477363
believe hoe get boring awhile,1,1,0.9307927476878276
rt iamlaryn ego big must admit got every reason feel like im bitch,1,1,0.9195904725422555
rt fleebiscuit girl anchor tat hoe,1,1,0.9787168328576605
lancethespoken statement day ppl rt chiefsatwar even dumber ole bird feather type deal,0,0,0.07058867364763406
kiefferjason said name bitch yes fuck boy,1,1,0.9973343349346357
wdmc rt rhionr shit male hoe going httptcoxcyqeyab,1,1,0.9882853174492038
rt ispeaksarcasms hate girl like cant talk got many hoe bitch ya competitive spirit,1,1,0.9957457595971636
rt versaceezy side hoe let make u official httpstcokfqyoufgo,1,1,0.8920956704711329
mrspinkyyyy whats name hoe lol sound good,1,1,0.9511354664883982
started bitch,1,1,0.9987576111255311
rt itsgirllcode reason mermaid period pant perfect hair u get lure men death also free clam bra,0,0,0.10580969738619948
rt boominator cureourcountry rand paul mock clinton hillaryslosers pic failed candidate httptcorfjtcsjo httpt,0,0,0.06256003131655127
main reason disliking something popular chance youre little stupid idiot bitch baby child,1,1,0.9130303338085685
life bitch hoe move say httptcoezoquqvhu,1,1,0.9984221587648889
somebody couldve like aye man dropped money nooooooo fucking broke faggot selfish bastard hate yall,1,1,0.9897452564857235
jstac thatangrynigga nigga must deaf whens last time heard root song radio quest dont get bitch,1,1,0.938093903271994
deadgrl fuckin call venue theyll cancel lost ticket reprint new one dumb bitch,1,1,0.9336664755711349
bossmancarl nigga didnt changeyall hoe tryna shoot know yall cant shoot,1,1,0.9720740023744175
made hey short cut pussy lip anns phone httptcoqhkesdvizr,1,1,0.8901689144848914
seen ugliest bitch commercial history monday night football,1,1,0.7908191081962359
rt ahmiryoung lakers oni thought trash day monday,0,0,0.09024956143055252
missstef mariapetrova teabaggers weakening food environmental regulation infinitely scary lethal terrorism,0,0,0.06177257411190042
notoriousbm maniacx fucking creepy as nigguh lmao,1,1,0.9658348891634583
im broke hoe dream rich hoe cream,1,1,0.9834860150608875
bitch need get slapped michelebachmann httptcokncwbpcez,1,1,0.963845078984651
rt djzeeti marriage everyone bitch want u sleepover sometimes,1,1,0.7847632817541474
hoe waiting goodnight text bitch please nigga dont love,1,1,0.996349199639795
rt yungbabydad randallsomia theyre fucking two year old acting like wont mind tagged bitch violate,1,1,0.9863185105180386
rt icumyouleave every girl suck dick dont let bitch fool,1,1,0.9716840070889641
laurenjauregui ur anal stfu u bitch,1,1,0.9791452151515256
mint brownie recipe made almond flour coconut palm sugar coconut oil coconut mi httptcoxzzfdolzdn,0,0,0.047506250892472915
youre bitch rt fuckingpatbro aint seen yall lose bad since rt thotcho work slitting wrist currently thanks tom brady,1,1,0.9152653818221723
rt theejenbunny oh missed bitch bitxhes got socked face,1,1,0.9927821194988379
doom rt guttadadon white nubuck leather upper foam make pas white sol httptcoqivkeptlkj,0,1,0.6090651747193323
bitch really changed name haha serious beyonce fan much time hand waiting welfare office,1,1,0.8623260151473701
know fact got woman love bitch dont even matter,1,1,0.9872448528856029
grizzboadams wyattnuckels friday c burg mall gettin whipped like bitch fuck,1,1,0.9772500330477872
money neat bitch freaky everybody kno aint secret,1,1,0.9477749067054931
still trash httptcoxghhfimn,1,0,0.04735400927966314
mostdope jenny say youre evil bitch,1,1,0.9896427651438483
rt mannycovarrubia aint nothing cut bitch,1,1,0.9755157307258537
rt melodicthunder nah trash rt ishaboibrandon trash dawg,0,0,0.0785607442322954
broadwaymensa hoe woman like center attention,1,1,0.9629544081176007
happy birthday fag collingeer love ya,1,1,0.9163262677452634
rt tattedpapichulo real bitch side holding blessing real,1,1,0.9409273110325312
lila youre coon,1,1,0.7181708413346787
rt hotmessundergrd thing remember sometimes bitch necessary stick gun impromptu solo dance party good fo,1,1,0.7326694503334051
step club smoothly l hand bitch know im freak like elephant man,1,1,0.9725340259288858
rt leekporter mdot hate always wanna smoke aint got money niggabitch like bye falisha,1,1,0.8613242359492291
rt roryscovel surprising big pussy hulk bravschi,1,1,0.9987029087892418
littlelinnda nasshrodriguez linndaroose linda rn retard,1,1,0.6935860868223415
really always bitch know,1,1,0.9785228619643012
basically saying pound doesnt belong u english greedy cunt,1,1,0.5730047205841688
bitch think cool jordan ring get fuck,1,1,0.9817326262282792
rt davegetnmoney flagrant lebrons bitch,1,1,0.9999999932247903
hard real nigga nigga got bitch tendency,1,1,0.9985974789996308
rt xdalovelytishai nigga go broke hoe,1,1,0.986271189375801
pussy as hoe nigga cant fuck wit yall,1,1,0.9996160409047957
eze ill come rape wife bitch boy,1,1,0.9439394135366596
nomeatballs mtaraban excited red velvet brownie,0,0,0.011413522952385707
notgrimey bobbybudnic brother faggotsmh,1,0,0.14068380624164517
aint shit pretty bitch mama anyone get drama,1,1,0.9885824145484703
gudnight keep pussy tight,1,1,0.9852199741528057
dem nigga ca white hoe love beautiful black sistas,1,1,0.9838386762537678
dignifiedpurity lmaooo black fag misread im blocking,1,1,0.9498044009599124
aye bitch try,1,1,0.9563277152758272
come tnd atrocity start followed lost cause auramea night verse norma jean let fill bitch,1,1,0.8966212613524447
rt mrwilliams hoe gone hoesand hoe cant trusted,1,1,0.9939591352784126
brohen eaglesnation every eagle need see pic posted bitch said racist shit,1,1,0.9920159984939029
yo bitch gaggin jet laggin,1,1,0.9835777494627266
thqcheerios tropicalblanket httptcoywjiwma go sleep bitchstfu,1,0,0.21576832790988973
nigguh spitting dat crack bitch,1,1,0.9986102049742386
pussy back lol like crazy,1,1,0.9960797218748504
rt calvin really whats concerning right mt katiecouric looking forwd speaking john kerry tomorrow abo,0,0,0.25474080751387795
ruby ugly bunga bunga,0,0,0.48597339303279913
someone came amp told pulled hoe today pissed thats fucking false sad,1,1,0.9390721185098069
harrysboylouis gtgt homecoming day ltlt httptcomrlwafrv bet u didnt even date bitch went say corner,1,1,0.9232615198434159
one night tripping brownie put running shoe still pjs httptcouwmbpcomne,0,0,0.0757257548957232
robbiegallinis hey bitch boy nigorprobz,1,1,0.9435676879912853
flying slope rammed small asian boy kid got like champ walked,0,0,0.25939528414480006
real basketball player get disappointed throw something trash miss,0,0,0.2755818628687282
ask around n street bitch bout jay,1,1,0.9179818177213552
rednationblogga fuck faggot,1,1,0.9958701537887196
binko denzy tryna hoe broski izzy,1,1,0.9640166033751274
many u hoe bad as little kid dont medication cut school every week,1,1,0.9041513080218517
wondering dhs buying ammo know charlie manson er barackobama race war start potus,0,0,0.044909009645450526
lukethetruth went iiiiiiinnnnnn hoe bro httptcomhxxnun,1,1,0.9216748052509438
xpriceless bitch u got fuckked go suck lil action whamm like u always thursday friday didnt think ik u,1,1,0.9669542811977008
rt spur birdits planeits supermanu nbasuperheroes,0,0,0.3401154713335261
ive sleeping mom past week swear bitch sex dream something always moaning sleep,1,1,0.85192784782724
rt lowcountryluv attack animal last house left lake got colored eyeswe known lol,0,0,0.23627328830623298
rt morningmoneyben image peshmerga giving heaveho isi flag really brightened friday kick sorry butt http,0,0,0.29915394294029507
rt pas bitch httptcoyolspkhic,1,1,0.9980530516976492
fourth hokage little bitch like nigga cant even take bitch as fox,1,1,0.9990427051199995
rt thetumblrposts charlie sheen idol httptcoovxrttxtn,0,0,0.017251013866536387
theseanyv subtweeting using hashtag oomf whats difference p jk jerkin yo dick ya nigger faggot,1,1,0.9971766500381218
dayum u gyp u gone mf thinking im wiping face wpissy diaper n shyt grrrrrr,1,0,0.4203581026940729
rt loxodonta news democrat antisemitism jewish group condemns vp joe bidens offensive reference shylock httptco,0,0,0.058798854325076005
bitch got million boyfriend,1,1,0.9875061863197633
charlierose jdickerson racist norahodonnell texas trash gwbush came wh numb remember republican stole election,0,0,0.20741666963005106
rt kinghorsedick bitch pull hair win rt mryungone lol tweet lose,1,1,0.9434901937927886
cousin bird screen twitter cousin poke thats facebook,0,0,0.12345804416905079
rt davegetnmoney dont want skinny bitch get want big booty bitch,1,1,0.9973202998603111
rt sukmysweetness rip bitch,1,1,0.9948362061845778
tonycranshaw bitch bouta zooted,1,1,0.9875513040552186
rt willgoesham love bad bitch thats fuckin problem,1,1,0.993654973463151
lil bitch bus stop adidas flipflops amp sock know dem mf soggy fuck,1,1,0.9952256841881643
yea oscar grouch bitch live fuckin trash,1,1,0.9556021620285304
goldiemack treslyon goldiemack shit baltimore man hoe fine amp crazy,1,1,0.9377823358814527
rt scaffoldjocky ill never smoke weed willy invited hick toby keith fucking hate mongoloid,1,1,0.7928441335476829
pufntrees bitch as nigga called bitch,1,1,0.9999483739952426
mydicksuckthat pussy wet httptcocrudddhxhh,1,1,0.9637358228540687
rt popitfortyrick tbh left hoe alone,1,1,0.9167872605502556
fuck pussy fuck mouth fuck as cause nasty,1,1,0.9989216902851034
elennamichelle ur around gotta keep dat scent keep filthy nigger away,1,1,0.8065439194896976
rt untunnnnn moment truth hoe truth,1,1,0.8107248098898935
rt troymadden real nigga handle anything including bitch nigga,1,1,0.99684518881052
watch excited isi jihadis getting yezidi sex slave distribution day httptconexnuvhks tcot lnyhbt pjnet tgdn gop,1,0,0.1341066037247013
ill let u clam top let dat nookie pop im dat cookie jar aint rookie girllll,0,0,0.43643793277148624
rt prettykells leelucas prettykells lol bitch run ya band know im dumbi hate broke bitch hate em,1,1,0.997419151213297
kiefferjason would care bitch as nigga think u dont understand fucking scary u look,1,1,0.9961763759270653
rt heavensway thompsonera juniormaye thompsonera go ego head bc sholl big bye bitch,1,1,0.7985738289665786
say rt marcussupreme alotta bitch standard nigga thats outta yall league,1,1,0.9934732437757915
prayingforhead spongebob beating bitch httptcoewihbsqekbasedshinigami,1,1,0.9535907179813639
rt achussle real rt ihitmodelsraw joke aside hoe know coolest woman ive ever met,1,1,0.8422392035955661
rt tlmothyy hoe bust ha knee capshttpstcoeclqx,1,1,0.8742524860588414
even bitch bad attitude bumpin tune high maintenance,1,1,0.9796158747711043
one nigs hollered cici ima keep low key tho one lol,1,1,0.7832884948962312
bad bitch every,1,1,0.9817130596727349
rt flavorpill torus amos matter ever httptcoyisiais via nme,0,0,0.051756330637943083
ever look zayn like cunt reel emabiggestfansd,1,1,0.9809583881602281
megynkelly dont understand need multiple autopsy guess theyre going keep slant officer,0,0,0.27883672803560033
think dat missfacetious called nigger move away da dark side mean,1,1,0.8580449090457543
rt walshnyc world cup team jihadis rooting httptcoecuzhkk versharma vocativ httptcozbocmqp,0,0,0.06638115827935406
rt imguccinizz quit got hoe shit aint got got damn thanggg witcha ugly as,1,1,0.9981606735758289
fuck bitch calling,1,1,0.9998650372696821
nole bitch looking dumber dumber minute gtgtgtgtgtgtgt matthometeam,1,1,0.936392386742382
fuck as redskin corner,1,1,0.6006825217291223
rt ronesha feel like entertaining hoe fall back even harder,1,1,0.8806199125376499
magssca adriennebailon bitch u tried u deserved every foul word came chris mouth bye hoe,1,1,0.9789345256358193
rt dombeets wish someone would make song hoe aint loyal,1,1,0.980577061743884
playing show lutsen mn pm today papa charlies httpartistdatacomaoy,0,0,0.09096423897033323
fromtheshwa yes get twitter lame negro never learned use internet,1,1,0.7324196373998269
karate rt sirasshole karrenchi still bird as bitch,1,1,0.8191721949800755
keep dem poo hoe ya tl b,1,1,0.9736949625248437
california chrome doesnt go even money better might flip trash mean damn get oh humanity,1,1,0.5640030221356894
rt thinknmoney wendys tacobell amp mcdonalds yall bitch needa start delivering,1,1,0.9656117672244907
game shit haha playing hoe high nigggs trippen haha,1,1,0.9843658509844243
read prolly tweet different girl looong relationship ended today daaaamn yo hoe get slayed,1,1,0.9367689721141607
piss see little liberal faggot wearing che guevara shirt move ur as cuba httptcoculwvpcpa,1,1,0.879802429935238
gave move lil nigger push smh httptcoekdsipqdd,1,1,0.821547538723589
goldielocks bitch pussy,1,1,0.9999588994705928
crackerjhak youre fag,1,1,0.9879027414981462
benshapiro teabagger babel fuck masturbated timtebow hate gay r successful,1,1,0.9536644592247195
im mad cause hoe think funny,1,1,0.8353868464799266
im asking bitch prom marry guareenteed yes httptcohzzrqjhaq,1,1,0.8925235861525862
johnfaheyiii go eat bear shit fuckin yokel,1,1,0.9845390798245817
fight den hoe,1,1,0.958308407931472
rt comedypics kanye took kim mcdonalds ya hoe dont deserve date httptcoqkifrts,1,1,0.8978322510557457
nigga fuck aint none shit goin yo nigga rt francoiskilljoy nigga think feeling bitch nigga,1,1,0.9998880699370842
rt dril launch sack burning medical waste side someone house bird feeder porch fucking bird,1,0,0.2710292016089401
sewing also requirement isi jihadi girl keep men clothes presentable isisfeminism httptcosnkuwmx,0,0,0.03218490799266983
talk morning hoe rapper damn yall talk shit everyday,1,1,0.9910406226320191
inurselisa mailonline see dis happens colored man move rottensoils neighborhood aint sick fo day,1,0,0.36457572177942943
nigga get fresh cut snapback match shoe shirtand dont even say waddup pretty bitch next em da bus,1,1,0.982051379675764
new bottom something else rt ratcht put nair pussy gram ok httptcoagcpqlywi,1,1,0.711171395826534
rt babiesdressup silly little monkey httptcodmklkk,0,0,0.16420630160446403
complains suburban white girl suburban white girl youre bitch ok u literally proved point,1,1,0.97646866661117
gonna long season yankee simulation right bluejays ray yankee oriole httptcozckndbt,0,0,0.007627842177794193
punk as broke faggot,1,1,0.9491972891999046
classygirls bruh u pussy talk,1,1,0.9957158830085732
samirahusic dont want sex gf feel like im using anonymous whata faggot,1,1,0.9352681060877186
rt jezzzz gingasnaps jezzzz shitpussiessay jessica im afraid slit throat tomorrow ritenourschools barackobama,1,0,0.2667398842454886
theironpony rebel next youll ripping mattress tag slippery slope,0,0,0.053415079544256075
theseanyv think reconsider he little bitch one true god almighty cthulhuplease soul seany,1,1,0.9709136891402576
wellheeledking bird shit aint joke,1,1,0.6762925394956586
aint stevie j bitch course youll call scum earthhis bitch hooked theyre upset though,1,1,0.9947404642886855
noap taking rt tiffncompany maca root pill making vagina wop,0,0,0.1126913979713108
love nah bitch aint love,1,1,0.9786441972833492
rt thatindianbruh there bitch twitter k follower drive httptcomakvzjgd,1,1,0.9754852317350693
dis morgan hoe da middle erything,1,1,0.9512447623411422
boobah whats symptom ebola stomach hurting b im nervousbitch better drinking bottle,1,0,0.4062889496327474
bitch broke instead go get quick go ask somethin,1,1,0.9270314537896305
hate female try sound like bird head,0,0,0.1795923143155623
dog bitch bt king ya queen,1,1,0.9603886213861623
yet wont tag anthonycumia pussy gu cripes loser httpstcoagpdurama,1,1,0.8861648845288221
charlie daniel go satanic evil httptcohawjfavuz,0,0,0.02354863496842408
prettyflvck paul thinkin bout gettin rental da weekend oooh shit bitch betta stay da street,1,1,0.9764978414613432
thatguynorman miguepantoja trash,0,0,0.006834892601256791
beanrozay im tokyo get higher jet killing dog as hoe send em vet produced tnkthemonstah,1,1,0.8311578866112728
rt tableninemutant city light charlie chaplin movie hertzrumble httptcoqynbcmxs via wordpressdotcom,0,0,0.015204137295427992
dont let power dollar turn hoe,1,1,0.7743318029991945
walkengop godly u fuckin redneck peckerwood,1,1,0.784897857499997
rt benjibrown nigga like one pic amp u bitch showing love bitch kill yoself,1,1,0.9986186934703036
rt itssjayda uceina leaisalioness httptcouykbtfba hoe gish road lookin like talkin bout dolla sucky sucky,1,1,0.8779521644441214
rt yankee springtraining daily take look yankee outfield perhaps al deepest httptcorpgzmdbf via yankeeson,0,0,0.0037748013016544414
rt advil remember people bood one direction gaga none love bitch,1,1,0.9739137022058129
funnypicsdepot nigga aux cord playin trash shit httptcolmpbeplvy jwilko,1,1,0.8513161617703399
morning trash httptcoxbawwvom,0,0,0.022059408970559517
instead joining sport team hoe joining twerk team,1,1,0.6637524812474126
expect total bitch towards yet,1,1,0.8232278954681855
righteouz growejr could chick boob face score fight better bitch made,1,1,0.8670202896315511
got damn lakers trash,0,1,0.5862137215402424
good gravedigger charlie brown spookybroadway midnight,0,0,0.02509127764728811
rt rappersaid tupac said aint killer dont push revenge sweetest joy next getting pussy httptcowlmtg,1,1,0.8896892689267051
straighten hair gonna long hoe gonna hate,1,1,0.9196506406699672
name nigga nba playersmy nigga larry bird strait fuckinshooter,1,1,0.6272218710117844
love airing everyone loved kill la kill like fucking trash everyone loved hate,1,1,0.8301160472232544
rt arigold tiny girl cant trust bitch named tameka way,1,1,0.9364652127234138
crack whip cracker,1,0,0.1339877714606153
rt kattwilliams hate ghetto loud rude ugly bitch bitch already ugly fck gotta loud,1,1,0.9896289416780589
rt gmbflash oso told dread get longer gone pop fuck nigga bitch lmao,1,1,0.9964108605853053
nyrkelsmads puckskr ware da colored elite meet eat,1,0,0.0838326361558575
